test_id,seed,scenario,iteration,match_time,augment_time,select_time,number_solutions
1733299812.39747,42,ico01,0,0.28862977027893066,0.06339192390441895,0.3755302429199219,2
1733299812.39747,42,ico02,0,0.18288516998291016,2.4080276489257812e-05,0.3356962203979492,1
1733299812.39747,42,ico03-azure,0,0.12089347839355469,2.384185791015625e-05,0.31830906867980957,2
1733299812.39747,42,isAkin01,0,0.042479515075683594,2.288818359375e-05,0.1408841609954834,1
1733299812.39747,42,isAkin02,0,0.0419614315032959,1.7881393432617188e-05,0.2322988510131836,1
1733299812.39747,42,isAkin03,0,0.039931297302246094,2.5987625122070312e-05,0.05747056007385254,1
1733299812.39747,42,isCompatible01,0,0.03795933723449707,3.266334533691406e-05,0.08233952522277832,1
1733299812.39747,42,isCompatible02,0,0.038637399673461914,3.409385681152344e-05,0.13604736328125,1
1733299812.39747,42,lakehouse01,0,0.04833841323852539,0.035775184631347656,0.08893346786499023,1
1733299812.39747,42,lakehouse02,0,0.05715227127075195,0.04211306571960449,0.11996936798095703,1
1733299812.39747,42,lakehouse03,0,0.07885432243347168,0.046835899353027344,0.1390678882598877,1
1733299812.39747,42,lakehouse04,0,0.05925774574279785,0.0568385124206543,0.11392569541931152,1
1733299812.39747,42,mandatory01,0,0.04885292053222656,2.2172927856445312e-05,0.10842299461364746,1
1733299812.39747,42,requires01,0,0.11651468276977539,2.002716064453125e-05,0.058205366134643555,1
1733299812.39747,42,requires02,0,0.07063102722167969,2.2172927856445312e-05,0.15463614463806152,1
1733299812.39747,42,syntethic_10nodes,0,0.2625396251678467,4.649162292480469e-05,0.33281970024108887,24
1733299812.39747,42,syntethic_250nodes,0,7.778113126754761,4.172325134277344e-05,0.583348274230957,180
1733299812.39747,42,syntethic_300nodes,0,8.524507284164429,8.654594421386719e-05,0.6903328895568848,165
1733299812.39747,42,syntethic_50nodes,0,0.9218370914459229,4.410743713378906e-05,1.2208521366119385,307
1733299812.39747,42,technogym,0,0.128021240234375,1.9311904907226562e-05,0.11452102661132812,1
1733299812.39747,42,watering,0,0.2003498077392578,0.0342564582824707,0.14844989776611328,2
